########## Scenario Component Metadata ##########
#Scenario component type: Tech Param
#Sector: refining
#Technologies: refining : biomass liquids : BTL with hydrogen : EJ;refining : biomass liquids : cellulosic ethanol : EJ;refining : biomass liquids : cellulosic ethanol CCS level 1 : EJ;refining : biomass liquids : cellulosic ethanol CCS level 2 : EJ;refining : biomass liquids : FT biofuels : EJ;refining : biomass liquids : FT biofuels CCS level 1 : EJ;refining : biomass liquids : FT biofuels CCS level 2 : EJ;refining : coal to liquids : coal to liquids : EJ;refining : coal to liquids : coal to liquids CCS level 1 : EJ;refining : coal to liquids : coal to liquids CCS level 2 : EJ;refining : gas to liquids : gas to liquids : EJ;refining : gas to liquids : gas to liquids CCS level 1 : EJ;refining : gas to liquids : gas to liquids CCS level 2 : EJ;
#Parameter: Shareweight
#Regions: AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,USA
#Table data:2020 , 0.0100
#Table data:2025 , 0.0167
#Table data:2030 , 0.0233
#Table data:2035 , 0.0300
#Table data:2040 , 0.0367
#Table data:2045 , 0.0433
#Table data:2050 , 0.0500
#################################################
INPUT_TABLE
Variable ID
GLIMPSEStubTechShrwt

region,sector,subsector1=>subsector2,technology,year,data
AK,refining,coal to liquids,coal to liquids,2050,0.0500
AL,refining,coal to liquids,coal to liquids,2020,0.0100
AL,refining,coal to liquids,coal to liquids,2025,0.0167
AL,refining,coal to liquids,coal to liquids,2030,0.0233
AL,refining,coal to liquids,coal to liquids,2035,0.0300
AL,refining,coal to liquids,coal to liquids,2040,0.0367
AL,refining,coal to liquids,coal to liquids,2045,0.0433
AL,refining,coal to liquids,coal to liquids,2050,0.0500
AR,refining,coal to liquids,coal to liquids,2020,0.0100
AR,refining,coal to liquids,coal to liquids,2025,0.0167
AR,refining,coal to liquids,coal to liquids,2030,0.0233
AR,refining,coal to liquids,coal to liquids,2035,0.0300
AR,refining,coal to liquids,coal to liquids,2040,0.0367
AR,refining,coal to liquids,coal to liquids,2045,0.0433
AR,refining,coal to liquids,coal to liquids,2050,0.0500
AZ,refining,coal to liquids,coal to liquids,2020,0.0100
AZ,refining,coal to liquids,coal to liquids,2025,0.0167
AZ,refining,coal to liquids,coal to liquids,2030,0.0233
AZ,refining,coal to liquids,coal to liquids,2035,0.0300
AZ,refining,coal to liquids,coal to liquids,2040,0.0367
AZ,refining,coal to liquids,coal to liquids,2045,0.0433
AZ,refining,coal to liquids,coal to liquids,2050,0.0500
CA,refining,coal to liquids,coal to liquids,2020,0.0100
CA,refining,coal to liquids,coal to liquids,2025,0.0167
CA,refining,coal to liquids,coal to liquids,2030,0.0233
CA,refining,coal to liquids,coal to liquids,2035,0.0300
CA,refining,coal to liquids,coal to liquids,2040,0.0367
CA,refining,coal to liquids,coal to liquids,2045,0.0433
CA,refining,coal to liquids,coal to liquids,2050,0.0500
CO,refining,coal to liquids,coal to liquids,2020,0.0100
CO,refining,coal to liquids,coal to liquids,2025,0.0167
CO,refining,coal to liquids,coal to liquids,2030,0.0233
CO,refining,coal to liquids,coal to liquids,2035,0.0300
CO,refining,coal to liquids,coal to liquids,2040,0.0367
CO,refining,coal to liquids,coal to liquids,2045,0.0433
CO,refining,coal to liquids,coal to liquids,2050,0.0500
CT,refining,coal to liquids,coal to liquids,2020,0.0100
CT,refining,coal to liquids,coal to liquids,2025,0.0167
CT,refining,coal to liquids,coal to liquids,2030,0.0233
CT,refining,coal to liquids,coal to liquids,2035,0.0300
CT,refining,coal to liquids,coal to liquids,2040,0.0367
CT,refining,coal to liquids,coal to liquids,2045,0.0433
CT,refining,coal to liquids,coal to liquids,2050,0.0500
DC,refining,coal to liquids,coal to liquids,2020,0.0100
DC,refining,coal to liquids,coal to liquids,2025,0.0167
DC,refining,coal to liquids,coal to liquids,2030,0.0233
DC,refining,coal to liquids,coal to liquids,2035,0.0300
DC,refining,coal to liquids,coal to liquids,2040,0.0367
DC,refining,coal to liquids,coal to liquids,2045,0.0433
DC,refining,coal to liquids,coal to liquids,2050,0.0500
DE,refining,coal to liquids,coal to liquids,2020,0.0100
DE,refining,coal to liquids,coal to liquids,2025,0.0167
DE,refining,coal to liquids,coal to liquids,2030,0.0233
DE,refining,coal to liquids,coal to liquids,2035,0.0300
DE,refining,coal to liquids,coal to liquids,2040,0.0367
DE,refining,coal to liquids,coal to liquids,2045,0.0433
DE,refining,coal to liquids,coal to liquids,2050,0.0500
FL,refining,coal to liquids,coal to liquids,2020,0.0100
FL,refining,coal to liquids,coal to liquids,2025,0.0167
FL,refining,coal to liquids,coal to liquids,2030,0.0233
FL,refining,coal to liquids,coal to liquids,2035,0.0300
FL,refining,coal to liquids,coal to liquids,2040,0.0367
FL,refining,coal to liquids,coal to liquids,2045,0.0433
FL,refining,coal to liquids,coal to liquids,2050,0.0500
GA,refining,coal to liquids,coal to liquids,2020,0.0100
GA,refining,coal to liquids,coal to liquids,2025,0.0167
GA,refining,coal to liquids,coal to liquids,2030,0.0233
GA,refining,coal to liquids,coal to liquids,2035,0.0300
GA,refining,coal to liquids,coal to liquids,2040,0.0367
GA,refining,coal to liquids,coal to liquids,2045,0.0433
GA,refining,coal to liquids,coal to liquids,2050,0.0500
HI,refining,coal to liquids,coal to liquids,2020,0.0100
HI,refining,coal to liquids,coal to liquids,2025,0.0167
HI,refining,coal to liquids,coal to liquids,2030,0.0233
HI,refining,coal to liquids,coal to liquids,2035,0.0300
HI,refining,coal to liquids,coal to liquids,2040,0.0367
HI,refining,coal to liquids,coal to liquids,2045,0.0433
HI,refining,coal to liquids,coal to liquids,2050,0.0500
IA,refining,coal to liquids,coal to liquids,2020,0.0100
IA,refining,coal to liquids,coal to liquids,2025,0.0167
IA,refining,coal to liquids,coal to liquids,2030,0.0233
IA,refining,coal to liquids,coal to liquids,2035,0.0300
IA,refining,coal to liquids,coal to liquids,2040,0.0367
IA,refining,coal to liquids,coal to liquids,2045,0.0433
IA,refining,coal to liquids,coal to liquids,2050,0.0500
ID,refining,coal to liquids,coal to liquids,2020,0.0100
ID,refining,coal to liquids,coal to liquids,2025,0.0167
ID,refining,coal to liquids,coal to liquids,2030,0.0233
ID,refining,coal to liquids,coal to liquids,2035,0.0300
ID,refining,coal to liquids,coal to liquids,2040,0.0367
ID,refining,coal to liquids,coal to liquids,2045,0.0433
ID,refining,coal to liquids,coal to liquids,2050,0.0500
IL,refining,coal to liquids,coal to liquids,2020,0.0100
IL,refining,coal to liquids,coal to liquids,2025,0.0167
IL,refining,coal to liquids,coal to liquids,2030,0.0233
IL,refining,coal to liquids,coal to liquids,2035,0.0300
IL,refining,coal to liquids,coal to liquids,2040,0.0367
IL,refining,coal to liquids,coal to liquids,2045,0.0433
IL,refining,coal to liquids,coal to liquids,2050,0.0500
IN,refining,coal to liquids,coal to liquids,2020,0.0100
IN,refining,coal to liquids,coal to liquids,2025,0.0167
IN,refining,coal to liquids,coal to liquids,2030,0.0233
IN,refining,coal to liquids,coal to liquids,2035,0.0300
IN,refining,coal to liquids,coal to liquids,2040,0.0367
IN,refining,coal to liquids,coal to liquids,2045,0.0433
IN,refining,coal to liquids,coal to liquids,2050,0.0500
KS,refining,coal to liquids,coal to liquids,2020,0.0100
KS,refining,coal to liquids,coal to liquids,2025,0.0167
KS,refining,coal to liquids,coal to liquids,2030,0.0233
KS,refining,coal to liquids,coal to liquids,2035,0.0300
KS,refining,coal to liquids,coal to liquids,2040,0.0367
KS,refining,coal to liquids,coal to liquids,2045,0.0433
KS,refining,coal to liquids,coal to liquids,2050,0.0500
KY,refining,coal to liquids,coal to liquids,2020,0.0100
KY,refining,coal to liquids,coal to liquids,2025,0.0167
KY,refining,coal to liquids,coal to liquids,2030,0.0233
KY,refining,coal to liquids,coal to liquids,2035,0.0300
KY,refining,coal to liquids,coal to liquids,2040,0.0367
KY,refining,coal to liquids,coal to liquids,2045,0.0433
KY,refining,coal to liquids,coal to liquids,2050,0.0500
LA,refining,coal to liquids,coal to liquids,2020,0.0100
LA,refining,coal to liquids,coal to liquids,2025,0.0167
LA,refining,coal to liquids,coal to liquids,2030,0.0233
LA,refining,coal to liquids,coal to liquids,2035,0.0300
LA,refining,coal to liquids,coal to liquids,2040,0.0367
LA,refining,coal to liquids,coal to liquids,2045,0.0433
LA,refining,coal to liquids,coal to liquids,2050,0.0500
MA,refining,coal to liquids,coal to liquids,2020,0.0100
MA,refining,coal to liquids,coal to liquids,2025,0.0167
MA,refining,coal to liquids,coal to liquids,2030,0.0233
MA,refining,coal to liquids,coal to liquids,2035,0.0300
MA,refining,coal to liquids,coal to liquids,2040,0.0367
MA,refining,coal to liquids,coal to liquids,2045,0.0433
MA,refining,coal to liquids,coal to liquids,2050,0.0500
MD,refining,coal to liquids,coal to liquids,2020,0.0100
MD,refining,coal to liquids,coal to liquids,2025,0.0167
MD,refining,coal to liquids,coal to liquids,2030,0.0233
MD,refining,coal to liquids,coal to liquids,2035,0.0300
MD,refining,coal to liquids,coal to liquids,2040,0.0367
MD,refining,coal to liquids,coal to liquids,2045,0.0433
MD,refining,coal to liquids,coal to liquids,2050,0.0500
ME,refining,coal to liquids,coal to liquids,2020,0.0100
ME,refining,coal to liquids,coal to liquids,2025,0.0167
ME,refining,coal to liquids,coal to liquids,2030,0.0233
ME,refining,coal to liquids,coal to liquids,2035,0.0300
ME,refining,coal to liquids,coal to liquids,2040,0.0367
ME,refining,coal to liquids,coal to liquids,2045,0.0433
ME,refining,coal to liquids,coal to liquids,2050,0.0500
MI,refining,coal to liquids,coal to liquids,2020,0.0100
MI,refining,coal to liquids,coal to liquids,2025,0.0167
MI,refining,coal to liquids,coal to liquids,2030,0.0233
MI,refining,coal to liquids,coal to liquids,2035,0.0300
MI,refining,coal to liquids,coal to liquids,2040,0.0367
MI,refining,coal to liquids,coal to liquids,2045,0.0433
MI,refining,coal to liquids,coal to liquids,2050,0.0500
MN,refining,coal to liquids,coal to liquids,2020,0.0100
MN,refining,coal to liquids,coal to liquids,2025,0.0167
MN,refining,coal to liquids,coal to liquids,2030,0.0233
MN,refining,coal to liquids,coal to liquids,2035,0.0300
MN,refining,coal to liquids,coal to liquids,2040,0.0367
MN,refining,coal to liquids,coal to liquids,2045,0.0433
MN,refining,coal to liquids,coal to liquids,2050,0.0500
MO,refining,coal to liquids,coal to liquids,2020,0.0100
MO,refining,coal to liquids,coal to liquids,2025,0.0167
MO,refining,coal to liquids,coal to liquids,2030,0.0233
MO,refining,coal to liquids,coal to liquids,2035,0.0300
MO,refining,coal to liquids,coal to liquids,2040,0.0367
MO,refining,coal to liquids,coal to liquids,2045,0.0433
MO,refining,coal to liquids,coal to liquids,2050,0.0500
MS,refining,coal to liquids,coal to liquids,2020,0.0100
MS,refining,coal to liquids,coal to liquids,2025,0.0167
MS,refining,coal to liquids,coal to liquids,2030,0.0233
MS,refining,coal to liquids,coal to liquids,2035,0.0300
MS,refining,coal to liquids,coal to liquids,2040,0.0367
MS,refining,coal to liquids,coal to liquids,2045,0.0433
MS,refining,coal to liquids,coal to liquids,2050,0.0500
MT,refining,coal to liquids,coal to liquids,2020,0.0100
MT,refining,coal to liquids,coal to liquids,2025,0.0167
MT,refining,coal to liquids,coal to liquids,2030,0.0233
MT,refining,coal to liquids,coal to liquids,2035,0.0300
MT,refining,coal to liquids,coal to liquids,2040,0.0367
MT,refining,coal to liquids,coal to liquids,2045,0.0433
MT,refining,coal to liquids,coal to liquids,2050,0.0500
NC,refining,coal to liquids,coal to liquids,2020,0.0100
NC,refining,coal to liquids,coal to liquids,2025,0.0167
NC,refining,coal to liquids,coal to liquids,2030,0.0233
NC,refining,coal to liquids,coal to liquids,2035,0.0300
NC,refining,coal to liquids,coal to liquids,2040,0.0367
NC,refining,coal to liquids,coal to liquids,2045,0.0433
NC,refining,coal to liquids,coal to liquids,2050,0.0500
ND,refining,coal to liquids,coal to liquids,2020,0.0100
ND,refining,coal to liquids,coal to liquids,2025,0.0167
ND,refining,coal to liquids,coal to liquids,2030,0.0233
ND,refining,coal to liquids,coal to liquids,2035,0.0300
ND,refining,coal to liquids,coal to liquids,2040,0.0367
ND,refining,coal to liquids,coal to liquids,2045,0.0433
ND,refining,coal to liquids,coal to liquids,2050,0.0500
NE,refining,coal to liquids,coal to liquids,2020,0.0100
NE,refining,coal to liquids,coal to liquids,2025,0.0167
NE,refining,coal to liquids,coal to liquids,2030,0.0233
NE,refining,coal to liquids,coal to liquids,2035,0.0300
NE,refining,coal to liquids,coal to liquids,2040,0.0367
NE,refining,coal to liquids,coal to liquids,2045,0.0433
NE,refining,coal to liquids,coal to liquids,2050,0.0500
NH,refining,coal to liquids,coal to liquids,2020,0.0100
NH,refining,coal to liquids,coal to liquids,2025,0.0167
NH,refining,coal to liquids,coal to liquids,2030,0.0233
NH,refining,coal to liquids,coal to liquids,2035,0.0300
NH,refining,coal to liquids,coal to liquids,2040,0.0367
NH,refining,coal to liquids,coal to liquids,2045,0.0433
NH,refining,coal to liquids,coal to liquids,2050,0.0500
NJ,refining,coal to liquids,coal to liquids,2020,0.0100
NJ,refining,coal to liquids,coal to liquids,2025,0.0167
NJ,refining,coal to liquids,coal to liquids,2030,0.0233
NJ,refining,coal to liquids,coal to liquids,2035,0.0300
NJ,refining,coal to liquids,coal to liquids,2040,0.0367
NJ,refining,coal to liquids,coal to liquids,2045,0.0433
NJ,refining,coal to liquids,coal to liquids,2050,0.0500
NM,refining,coal to liquids,coal to liquids,2020,0.0100
NM,refining,coal to liquids,coal to liquids,2025,0.0167
NM,refining,coal to liquids,coal to liquids,2030,0.0233
NM,refining,coal to liquids,coal to liquids,2035,0.0300
NM,refining,coal to liquids,coal to liquids,2040,0.0367
NM,refining,coal to liquids,coal to liquids,2045,0.0433
NM,refining,coal to liquids,coal to liquids,2050,0.0500
NV,refining,coal to liquids,coal to liquids,2020,0.0100
NV,refining,coal to liquids,coal to liquids,2025,0.0167
NV,refining,coal to liquids,coal to liquids,2030,0.0233
NV,refining,coal to liquids,coal to liquids,2035,0.0300
NV,refining,coal to liquids,coal to liquids,2040,0.0367
NV,refining,coal to liquids,coal to liquids,2045,0.0433
NV,refining,coal to liquids,coal to liquids,2050,0.0500
NY,refining,coal to liquids,coal to liquids,2020,0.0100
NY,refining,coal to liquids,coal to liquids,2025,0.0167
NY,refining,coal to liquids,coal to liquids,2030,0.0233
NY,refining,coal to liquids,coal to liquids,2035,0.0300
NY,refining,coal to liquids,coal to liquids,2040,0.0367
NY,refining,coal to liquids,coal to liquids,2045,0.0433
NY,refining,coal to liquids,coal to liquids,2050,0.0500
OH,refining,coal to liquids,coal to liquids,2020,0.0100
OH,refining,coal to liquids,coal to liquids,2025,0.0167
OH,refining,coal to liquids,coal to liquids,2030,0.0233
OH,refining,coal to liquids,coal to liquids,2035,0.0300
OH,refining,coal to liquids,coal to liquids,2040,0.0367
OH,refining,coal to liquids,coal to liquids,2045,0.0433
OH,refining,coal to liquids,coal to liquids,2050,0.0500
OK,refining,coal to liquids,coal to liquids,2020,0.0100
OK,refining,coal to liquids,coal to liquids,2025,0.0167
OK,refining,coal to liquids,coal to liquids,2030,0.0233
OK,refining,coal to liquids,coal to liquids,2035,0.0300
OK,refining,coal to liquids,coal to liquids,2040,0.0367
OK,refining,coal to liquids,coal to liquids,2045,0.0433
OK,refining,coal to liquids,coal to liquids,2050,0.0500
OR,refining,coal to liquids,coal to liquids,2020,0.0100
OR,refining,coal to liquids,coal to liquids,2025,0.0167
OR,refining,coal to liquids,coal to liquids,2030,0.0233
OR,refining,coal to liquids,coal to liquids,2035,0.0300
OR,refining,coal to liquids,coal to liquids,2040,0.0367
OR,refining,coal to liquids,coal to liquids,2045,0.0433
OR,refining,coal to liquids,coal to liquids,2050,0.0500
PA,refining,coal to liquids,coal to liquids,2020,0.0100
PA,refining,coal to liquids,coal to liquids,2025,0.0167
PA,refining,coal to liquids,coal to liquids,2030,0.0233
PA,refining,coal to liquids,coal to liquids,2035,0.0300
PA,refining,coal to liquids,coal to liquids,2040,0.0367
PA,refining,coal to liquids,coal to liquids,2045,0.0433
PA,refining,coal to liquids,coal to liquids,2050,0.0500
RI,refining,coal to liquids,coal to liquids,2020,0.0100
RI,refining,coal to liquids,coal to liquids,2025,0.0167
RI,refining,coal to liquids,coal to liquids,2030,0.0233
RI,refining,coal to liquids,coal to liquids,2035,0.0300
RI,refining,coal to liquids,coal to liquids,2040,0.0367
RI,refining,coal to liquids,coal to liquids,2045,0.0433
RI,refining,coal to liquids,coal to liquids,2050,0.0500
SC,refining,coal to liquids,coal to liquids,2020,0.0100
SC,refining,coal to liquids,coal to liquids,2025,0.0167
SC,refining,coal to liquids,coal to liquids,2030,0.0233
SC,refining,coal to liquids,coal to liquids,2035,0.0300
SC,refining,coal to liquids,coal to liquids,2040,0.0367
SC,refining,coal to liquids,coal to liquids,2045,0.0433
SC,refining,coal to liquids,coal to liquids,2050,0.0500
SD,refining,coal to liquids,coal to liquids,2020,0.0100
SD,refining,coal to liquids,coal to liquids,2025,0.0167
SD,refining,coal to liquids,coal to liquids,2030,0.0233
SD,refining,coal to liquids,coal to liquids,2035,0.0300
SD,refining,coal to liquids,coal to liquids,2040,0.0367
SD,refining,coal to liquids,coal to liquids,2045,0.0433
SD,refining,coal to liquids,coal to liquids,2050,0.0500
TN,refining,coal to liquids,coal to liquids,2020,0.0100
TN,refining,coal to liquids,coal to liquids,2025,0.0167
TN,refining,coal to liquids,coal to liquids,2030,0.0233
TN,refining,coal to liquids,coal to liquids,2035,0.0300
TN,refining,coal to liquids,coal to liquids,2040,0.0367
TN,refining,coal to liquids,coal to liquids,2045,0.0433
TN,refining,coal to liquids,coal to liquids,2050,0.0500
TX,refining,coal to liquids,coal to liquids,2020,0.0100
TX,refining,coal to liquids,coal to liquids,2025,0.0167
TX,refining,coal to liquids,coal to liquids,2030,0.0233
TX,refining,coal to liquids,coal to liquids,2035,0.0300
TX,refining,coal to liquids,coal to liquids,2040,0.0367
TX,refining,coal to liquids,coal to liquids,2045,0.0433
TX,refining,coal to liquids,coal to liquids,2050,0.0500
UT,refining,coal to liquids,coal to liquids,2020,0.0100
UT,refining,coal to liquids,coal to liquids,2025,0.0167
UT,refining,coal to liquids,coal to liquids,2030,0.0233
UT,refining,coal to liquids,coal to liquids,2035,0.0300
UT,refining,coal to liquids,coal to liquids,2040,0.0367
UT,refining,coal to liquids,coal to liquids,2045,0.0433
UT,refining,coal to liquids,coal to liquids,2050,0.0500
VA,refining,coal to liquids,coal to liquids,2020,0.0100
VA,refining,coal to liquids,coal to liquids,2025,0.0167
VA,refining,coal to liquids,coal to liquids,2030,0.0233
VA,refining,coal to liquids,coal to liquids,2035,0.0300
VA,refining,coal to liquids,coal to liquids,2040,0.0367
VA,refining,coal to liquids,coal to liquids,2045,0.0433
VA,refining,coal to liquids,coal to liquids,2050,0.0500
VT,refining,coal to liquids,coal to liquids,2020,0.0100
VT,refining,coal to liquids,coal to liquids,2025,0.0167
VT,refining,coal to liquids,coal to liquids,2030,0.0233
VT,refining,coal to liquids,coal to liquids,2035,0.0300
VT,refining,coal to liquids,coal to liquids,2040,0.0367
VT,refining,coal to liquids,coal to liquids,2045,0.0433
VT,refining,coal to liquids,coal to liquids,2050,0.0500
WA,refining,coal to liquids,coal to liquids,2020,0.0100
WA,refining,coal to liquids,coal to liquids,2025,0.0167
WA,refining,coal to liquids,coal to liquids,2030,0.0233
WA,refining,coal to liquids,coal to liquids,2035,0.0300
WA,refining,coal to liquids,coal to liquids,2040,0.0367
WA,refining,coal to liquids,coal to liquids,2045,0.0433
WA,refining,coal to liquids,coal to liquids,2050,0.0500
WI,refining,coal to liquids,coal to liquids,2020,0.0100
WI,refining,coal to liquids,coal to liquids,2025,0.0167
WI,refining,coal to liquids,coal to liquids,2030,0.0233
WI,refining,coal to liquids,coal to liquids,2035,0.0300
WI,refining,coal to liquids,coal to liquids,2040,0.0367
WI,refining,coal to liquids,coal to liquids,2045,0.0433
WI,refining,coal to liquids,coal to liquids,2050,0.0500
WV,refining,coal to liquids,coal to liquids,2020,0.0100
WV,refining,coal to liquids,coal to liquids,2025,0.0167
WV,refining,coal to liquids,coal to liquids,2030,0.0233
WV,refining,coal to liquids,coal to liquids,2035,0.0300
WV,refining,coal to liquids,coal to liquids,2040,0.0367
WV,refining,coal to liquids,coal to liquids,2045,0.0433
WV,refining,coal to liquids,coal to liquids,2050,0.0500
WY,refining,coal to liquids,coal to liquids,2020,0.0100
WY,refining,coal to liquids,coal to liquids,2025,0.0167
WY,refining,coal to liquids,coal to liquids,2030,0.0233
WY,refining,coal to liquids,coal to liquids,2035,0.0300
WY,refining,coal to liquids,coal to liquids,2040,0.0367
WY,refining,coal to liquids,coal to liquids,2045,0.0433
WY,refining,coal to liquids,coal to liquids,2050,0.0500

INPUT_TABLE
Variable ID
GLIMPSEStubTechShrwt

region,sector,subsector1=>subsector2,technology,year,data
AK,refining,coal to liquids,coal to liquids CCS level 1,2020,0.0100
AK,refining,coal to liquids,coal to liquids CCS level 1,2025,0.0167
AK,refining,coal to liquids,coal to liquids CCS level 1,2030,0.0233
AK,refining,coal to liquids,coal to liquids CCS level 1,2035,0.0300
AK,refining,coal to liquids,coal to liquids CCS level 1,2040,0.0367
